Comunidad Autónoma;Confirmados;Muertes;Día;Población;% de letalidad;% Población contagiada total;% Población fallecida total
Aragon;70624;2148.0;2020-11-20;1319291;3.041458994109651;5.353178335939531;0.16281472396916222
Asturias;20637;800.0;2020-11-20;1022800;3.8765324417308715;2.0176965193586236;0.07821666014861166
Baleares;22764;398.0;2020-11-20;1149460;1.7483746266034088;1.9804081916726115;0.03462495432637935
Andalucia;212439;3527.0;2020-11-20;8414240;1.6602412927946375;2.524755652322729;0.04191703588202856
Canarias;19869;322.0;2020-11-20;2153389;1.6206150284362575;0.9226851256322012;0.014953173811141415
Cantabria;14145;293.0;2020-11-20;581078;2.0714033227288793;2.434268721238801;0.05042352317589033
Castilla-La Mancha;80928;3659.0;2020-11-20;2032863;4.52130288651641;3.9809864216132618;0.17999245399222671
Valencia;91912;2168.0;2020-11-20;5003769;2.3587779615284186;1.8368553784157502;0.04332733985122015
Extremadura;27155;874.0;2020-11-21;1067710;3.218560117842018;2.543293590956346;0.08185743319815306
Pais Vasco;91404;2338.0;2020-11-21;2207776;2.5578749288871383;4.140093922571855;0.10589842447784557
Navarra;38482;822.0;2020-11-21;2153389;2.136063614157268;1.7870435857153537;0.038172387803597024
Murcia;51666;543.0;2020-11-21;1493898;1.0509813029845547;3.458469052103959;0.036347863107119766
Melilla;3853;35.0;2020-11-21;86487;0.9083830781209448;4.45500479840901;0.04046850971822355
Madrid;339405;11201.0;2020-11-21;6663394;3.300187092117087;5.093575436181622;0.1680975190721125
La Rioja;15771;526.0;2020-11-21;316798;3.33523555893729;4.978251125322761;0.1660364017449605
Galicia;46120;1131.0;2020-11-21;2699499;2.452298352124892;1.708465163350681;0.041896663047476586
Ceuta;2659;46.0;2020-11-21;84777;1.7299736743136518;3.136463899406679;0.05425999976408696
Total;1556730;42619.0;2020-11-21;48525383;2.737725874107906;3.2080735972758836;0.08782826093304612
Castilla-Leon;114549;4293.0;2020-11-21;2399548;3.747741141345625;4.773774060781447;0.178908694470792
Andalucia;212439;3527.0;2020-11-21;8414240;1.6602412927946375;2.524755652322729;0.04191703588202856
Aragon;70624;2148.0;2020-11-21;1319291;3.041458994109651;5.353178335939531;0.16281472396916222
Asturias;20637;800.0;2020-11-21;1022800;3.8765324417308715;2.0176965193586236;0.07821666014861166
Baleares;22764;398.0;2020-11-21;1149460;1.7483746266034088;1.9804081916726115;0.03462495432637935
Cataluña;292348;7495.0;2020-11-21;7675217;2.5637254231258635;3.8089867687128587;0.09765196215299189
Canarias;19869;322.0;2020-11-21;2153389;1.6206150284362575;0.9226851256322012;0.014953173811141415
Cantabria;14145;293.0;2020-11-21;581078;2.0714033227288793;2.434268721238801;0.05042352317589033
Castilla-La Mancha;80928;3659.0;2020-11-21;2032863;4.52130288651641;3.9809864216132618;0.17999245399222671
Valencia;91912;2168.0;2020-11-21;5003769;2.3587779615284186;1.8368553784157502;0.04332733985122015
Ceuta;2659;46.0;2020-11-22;84777;1.7299736743136518;3.136463899406679;0.05425999976408696
Pais Vasco;91404;2338.0;2020-11-22;2207776;2.5578749288871383;4.140093922571855;0.10589842447784557
Navarra;38482;822.0;2020-11-22;2153389;2.136063614157268;1.7870435857153537;0.038172387803597024
Murcia;51666;543.0;2020-11-22;1493898;1.0509813029845547;3.458469052103959;0.036347863107119766
Melilla;3853;35.0;2020-11-22;86487;0.9083830781209448;4.45500479840901;0.04046850971822355
Madrid;339405;11201.0;2020-11-22;6663394;3.300187092117087;5.093575436181622;0.1680975190721125
La Rioja;15771;526.0;2020-11-22;316798;3.33523555893729;4.978251125322761;0.1660364017449605
Galicia;46120;1131.0;2020-11-22;2699499;2.452298352124892;1.708465163350681;0.041896663047476586
Extremadura;27155;874.0;2020-11-22;1067710;3.218560117842018;2.543293590956346;0.08185743319815306
Total;1556730;42619.0;2020-11-22;48525383;2.737725874107906;3.2080735972758836;0.08782826093304612
Cataluña;292348;7495.0;2020-11-22;7675217;2.5637254231258635;3.8089867687128587;0.09765196215299189
Castilla-La Mancha;80928;3659.0;2020-11-22;2032863;4.52130288651641;3.9809864216132618;0.17999245399222671
Cantabria;14145;293.0;2020-11-22;581078;2.0714033227288793;2.434268721238801;0.05042352317589033
Canarias;19869;322.0;2020-11-22;2153389;1.6206150284362575;0.9226851256322012;0.014953173811141415
Valencia;91912;2168.0;2020-11-22;5003769;2.3587779615284186;1.8368553784157502;0.04332733985122015
Baleares;22764;398.0;2020-11-22;1149460;1.7483746266034088;1.9804081916726115;0.03462495432637935
Asturias;20637;800.0;2020-11-22;1022800;3.8765324417308715;2.0176965193586236;0.07821666014861166
Aragon;70624;2148.0;2020-11-22;1319291;3.041458994109651;5.353178335939531;0.16281472396916222
Andalucia;212439;3527.0;2020-11-22;8414240;1.6602412927946375;2.524755652322729;0.04191703588202856
Castilla-Leon;114549;4293.0;2020-11-22;2399548;3.747741141345625;4.773774060781447;0.178908694470792
Galicia;47455;1153.0;2020-11-23;2699499;2.42967021388684;1.7579187841892143;0.04271162908376702
La Rioja;16066;530.0;2020-11-23;316798;3.2988920702103823;5.071370400065657;0.1672990359787625
Madrid;341790;11211.0;2020-11-23;6663394;3.280084262266304;5.1293680067545155;0.16824759274327766
Extremadura;27652;895.0;2020-11-23;1067710;3.2366555764501665;2.5898418109786365;0.08382425939627802
Murcia;52532;555.0;2020-11-23;1493898;1.0564988959110637;3.5164382039469895;0.037151130800094787
Navarra;38833;845.0;2020-11-23;2153389;2.1759843432132464;1.8033434739380576;0.03924047164724999
Pais Vasco;93376;2343.0;2020-11-23;2207776;2.5092100753941056;4.229414578290551;0.10612489672865363
Melilla;3933;36.0;2020-11-23;86487;0.9153318077803204;4.54750424919352;0.04162475285302993
Ceuta;2718;49.0;2020-11-23;84777;1.8027961736571008;3.2060582469301817;0.05779869540087524
Total;1582616;43131.0;2020-11-23;48525383;2.7252978612626184;3.2614188743239803;0.08888337882876679
Castilla-Leon;117175;4343.0;2020-11-23;2399548;3.706422018348624;4.883211338135349;0.18099242023914505
Andalucia;218279;3633.0;2020-11-23;8414240;1.664383655779988;2.5941618018977355;0.04317680503527354
Aragon;71336;2189.0;2020-11-23;1319291;3.0685768756308174;5.407146717441414;0.16592245380283804
Asturias;21570;857.0;2020-11-23;1022800;3.97311080203987;2.108916699256942;0.08378959718420023
Baleares;23193;398.0;2020-11-23;1149460;1.716035010563532;2.0177300645520506;0.03462495432637935
Cataluña;295906;7596.0;2020-11-23;7675217;2.567031422140815;3.8553437642219106;0.09896788585912294
Canarias;20207;326.0;2020-11-23;2153389;1.613302320977879;0.9383813142911012;0.01513892752308106
Cantabria;14548;297.0;2020-11-23;581078;2.0415177343964808;2.5036225773476195;0.0511118989189059
Castilla-La Mancha;81761;3687.0;2020-11-23;2032863;4.509484962268074;4.021963113106983;0.18136982177352828
Valencia;94286;2188.0;2020-11-23;5003769;2.3205990284877926;1.8842996149502504;0.04372703855833473
Total;1594844;43668.0;2020-11-24;48525383;2.738073441665768;3.2866180571928716;0.08999001615298946
Pais Vasco;93997;2446.0;2020-11-24;2207776;2.60221070885241;4.257542431840911;0.11079022509529952
Navarra;38988;850.0;2020-11-24;2153389;2.1801579973325125;1.8105414302757188;0.03947266378717454
Murcia;52827;566.0;2020-11-24;1493898;1.0714218108164386;3.5361852013992925;0.03788745951865522
Melilla;3956;37.0;2020-11-24;86487;0.9352881698685541;4.574097841294067;0.04278099598783632
Madrid;342931;11250.0;2020-11-24;6663394;3.280543316293948;5.146491412634462;0.16883288006082187
La Rioja;16112;533.0;2020-11-24;316798;3.308093346573982;5.08589069375438;0.16824601165411399
Extremadura;27864;902.0;2020-11-24;1067710;3.2371518805627333;2.60969738974066;0.08447986812898634
Ceuta;2742;51.0;2020-11-24;84777;1.859956236323851;3.234367812024488;0.06015782582540076
Galicia;47867;1172.0;2020-11-24;2699499;2.4484509160799717;1.77318087541429;0.04341546338783604
Castilla-Leon;117730;4394.0;2020-11-24;2399548;3.7322687505308756;4.906340694164068;0.18311782052286513
Andalucia;222194;3725.0;2020-11-24;8414240;1.6764629107896702;2.6406900682652266;0.04427018958337295
Aragon;71590;2208.0;2020-11-24;1319291;3.0842296410113144;5.426399482752479;0.1673626212867366
Asturias;21801;883.0;2020-11-24;1022800;4.050272923260401;2.1315017598748534;0.08633163863903011
Baleares;23338;399.0;2020-11-24;1149460;1.7096580683863227;2.0303446835905556;0.03471195169905869
Cataluña;297090;7692.0;2020-11-24;7675217;2.5891144097748158;3.8707700381630903;0.1002186648273267
Canarias;20331;333.0;2020-11-24;2153389;1.6378928729526339;0.9441396793612301;0.015463996518975438
Cantabria;14681;297.0;2020-11-24;581078;2.0230229548395884;2.526511070802887;0.0511118989189059
Castilla-La Mancha;82336;3693.0;2020-11-24;2032863;4.485279828993393;4.050248344330139;0.1816649720123786
Valencia;96469;2237.0;2020-11-24;5003769;2.3188796400916356;1.9279267288318065;0.04470630039076544
Ceuta;2759;52.0;2020-11-25;84777;1.8847408481333816;3.254420420632955;0.061337391037663516
Pais Vasco;94695;2447.0;2020-11-25;2207776;2.5840857489835787;4.289157958053716;0.11083551954546113
Navarra;39106;853.0;2020-11-25;2153389;2.181250958932133;1.8160211647779385;0.039611979071129275
Murcia;53182;583.0;2020-11-25;1493898;1.096235568425407;3.55994853731647;0.03902542208370317
Melilla;3986;38.0;2020-11-25;86487;0.9533366783743101;4.608785135338259;0.04393723912264271
Madrid;344246;11279.0;2020-11-25;6663394;3.276436037020038;5.166226100392683;0.16926809370720086
La Rioja;16235;537.0;2020-11-25;316798;3.3076686171850938;5.124716696443791;0.16950864588791595
Galicia;48290;1173.0;2020-11-25;2699499;2.429074342513978;1.7888504496575106;0.04345250729857651
Extremadura;28086;909.0;2020-11-25;1067710;3.236487929929502;2.6304895524065524;0.08513547686169466
Total;1605066;44037.0;2020-11-25;48525383;2.7436254957740056;3.307683321118764;0.09075044291767878
Cataluña;298703;7793.0;2020-11-25;7675217;2.6089460099162043;3.8917857306184307;0.10153458853345775
Castilla-La Mancha;83132;3722.0;2020-11-25;2032863;4.477216956166098;4.089404942684284;0.1830915315001552
Andalucia;223426;3790.0;2020-11-25;8414240;1.696311082864125;2.655331913518036;0.04504268953583449
Aragon;71924;2227.0;2020-11-25;1319291;3.0963238974473053;5.451716111153642;0.16880278877063515
Asturias;22200;904.0;2020-11-25;1022800;4.072072072072072;2.1705123191239735;0.08838482596793117
Castilla-Leon;118397;4434.0;2020-11-25;2399548;3.745027323327449;4.934137595913898;0.18478480113754758
Valencia;97896;2262.0;2020-11-25;5003769;2.3106153468987496;1.9564452315844316;0.045205923774658666
Canarias;20481;334.0;2020-11-25;2153389;1.630779747082662;0.9511054435589669;0.015510434946960349
Cantabria;14809;298.0;2020-11-25;581078;2.012289823755824;2.548539094579385;0.05128399285465979
Baleares;23513;402.0;2020-11-25;1149460;1.709692510526092;2.045569223809441;0.03497294381709672
Total;1617355;44374.0;2020-11-26;48525383;2.7436153472799725;3.3330082113932002;0.09144492481388555
Ceuta;2774;52.0;2020-11-26;84777;1.8745493871665464;3.272113898816896;0.061337391037663516
Navarra;39247;856.0;2020-11-26;2153389;2.181058424847759;1.822568983123811;0.03975129435508401
Murcia;53429;589.0;2020-11-26;1493898;1.102397574351008;3.5764824639968724;0.039427055930190684
Melilla;4005;39.0;2020-11-26;86487;0.9737827715355806;4.6307537548995805;0.045093482257449094
Madrid;345469;11349.0;2020-11-26;6663394;3.285099386630928;5.184580110376183;0.1703186094053571
La Rioja;16328;543.0;2020-11-26;316798;3.3255756981871634;5.1540729423796865;0.17140259723861892
Galicia;48747;1178.0;2020-11-26;2699499;2.4165589677313477;1.8057795168659074;0.04363772685227889
Extremadura;28289;915.0;2020-11-26;1067710;3.2344727632648733;2.6495022056550934;0.08569742720401607
Pais Vasco;95296;2452.0;2020-11-26;2207776;2.57303559435863;4.316379922600843;0.11106199179626919
Cataluña;300125;7850.0;2020-11-26;7675217;2.6155768429820907;3.910312894084949;0.10227723854582874
Castilla-La Mancha;84140;3738.0;2020-11-26;2032863;4.4425956738768715;4.138990182811138;0.1838785988037561
Cantabria;14928;300.0;2020-11-26;581078;2.009646302250804;2.5690182729340982;0.05162818072616757
Canarias;20615;336.0;2020-11-26;2153389;1.6298811544991512;0.9573281929089449;0.015603311802930172
Valencia;99403;2288.0;2020-11-26;5003769;2.3017413961349256;1.9865625291655151;0.04572553209390761
Baleares;23690;404.0;2020-11-26;1149460;1.7053609117771211;2.060967758773685;0.03514693856245541
Asturias;22460;929.0;2020-11-26;1022800;4.136242208370437;2.1959327336722723;0.09082909659757528
Aragon;72243;2251.0;2020-11-26;1319291;3.1158728181277078;5.475895765225412;0.1706219476976649
Andalucia;226989;3842.0;2020-11-26;8414240;1.6925930331425751;2.697676795527582;0.045660689497803726
Castilla-Leon;119178;4463.0;2020-11-26;2399548;3.7448186745875915;4.966685392415571;0.18599336208319234
Galicia;49183;1184.0;2020-11-27;2699499;2.407335868084501;1.8219306619487543;0.043859990316721734
La Rioja;16398;543.0;2020-11-27;316798;3.3113794365166482;5.176169041471222;0.17140259723861892
Madrid;346850;11352.0;2020-11-27;6663394;3.2728845322185385;5.205305284364094;0.17036363150670664
Extremadura;28578;928.0;2020-11-27;1067710;3.247253131779691;2.6765694804769087;0.08691498627904581
Murcia;53691;597.0;2020-11-27;1493898;1.1119181985807678;3.594020475293494;0.03996256772550737
Navarra;39414;863.0;2020-11-27;2153389;2.189577307555691;1.830324200597291;0.04007636335097839
Pais Vasco;95955;2467.0;2020-11-27;2207776;2.5709968214267103;4.346228965257345;0.11174140854869334
Total;1628208;44668.0;2020-11-27;48525383;2.7433841376531745;3.3553738256944823;0.09205079329306891
Ceuta;2782;54.0;2020-11-27;84777;1.9410496046010064;3.281550420514998;0.06369652146218904
Melilla;4023;40.0;2020-11-27;86487;0.9942828734775043;4.651566131326096;0.046249725392255484
Castilla-Leon;119952;4487.0;2020-11-27;2399548;3.7406629318394025;4.998941467309677;0.1869935504520018
Andalucia;229104;3903.0;2020-11-27;8414240;1.7035931280117327;2.722812755519215;0.04638565099165225
Aragon;72590;2279.0;2020-11-27;1319291;3.1395509023281445;5.502197771378718;0.17274429977919958
Asturias;22746;954.0;2020-11-27;1022800;4.1941440253231335;2.223895189675401;0.09327336722721939
Baleares;23925;404.0;2020-11-27;1149460;1.6886102403343783;2.081412141353331;0.03514693856245541
Cataluña;301577;7911.0;2020-11-27;7675217;2.6232106559850386;3.929230925979031;0.10307200434854155
Canarias;20730;339.0;2020-11-27;2153389;1.6353111432706222;0.9626686121272097;0.015742627086884904
Cantabria;15027;304.0;2020-11-27;581078;2.0230252212683837;2.5860555725737338;0.05231655646918314
Castilla-La Mancha;84935;3761.0;2020-11-27;2032863;4.428092070406782;4.178097589458807;0.18501000805268236
Valencia;100748;2298.0;2020-11-27;5003769;2.2809385794258943;2.0134422672189705;0.0459253814474649
Extremadura;28578;928.0;2020-11-28;1067710;3.247253131779691;2.6765694804769087;0.08691498627904581
Pais Vasco;95955;2467.0;2020-11-28;2207776;2.5709968214267103;4.346228965257345;0.11174140854869334
Navarra;39414;863.0;2020-11-28;2153389;2.189577307555691;1.830324200597291;0.04007636335097839
Murcia;53691;597.0;2020-11-28;1493898;1.1119181985807678;3.594020475293494;0.03996256772550737
Melilla;4023;40.0;2020-11-28;86487;0.9942828734775043;4.651566131326096;0.046249725392255484
Madrid;346850;11352.0;2020-11-28;6663394;3.2728845322185385;5.205305284364094;0.17036363150670664
La Rioja;16398;543.0;2020-11-28;316798;3.3113794365166482;5.176169041471222;0.17140259723861892
Galicia;49183;1184.0;2020-11-28;2699499;2.407335868084501;1.8219306619487543;0.043859990316721734
Ceuta;2782;54.0;2020-11-28;84777;1.9410496046010064;3.281550420514998;0.06369652146218904
Total;1628208;44668.0;2020-11-28;48525383;2.7433841376531745;3.3553738256944823;0.09205079329306891
Castilla-Leon;119952;4487.0;2020-11-28;2399548;3.7406629318394025;4.998941467309677;0.1869935504520018
Andalucia;229104;3903.0;2020-11-28;8414240;1.7035931280117327;2.722812755519215;0.04638565099165225
Aragon;72590;2279.0;2020-11-28;1319291;3.1395509023281445;5.502197771378718;0.17274429977919958
Asturias;22746;954.0;2020-11-28;1022800;4.1941440253231335;2.223895189675401;0.09327336722721939
Baleares;23925;404.0;2020-11-28;1149460;1.6886102403343783;2.081412141353331;0.03514693856245541
Cataluña;301577;7911.0;2020-11-28;7675217;2.6232106559850386;3.929230925979031;0.10307200434854155
Canarias;20730;339.0;2020-11-28;2153389;1.6353111432706222;0.9626686121272097;0.015742627086884904
Cantabria;15027;304.0;2020-11-28;581078;2.0230252212683837;2.5860555725737338;0.05231655646918314
Castilla-La Mancha;84935;3761.0;2020-11-28;2032863;4.428092070406782;4.178097589458807;0.18501000805268236
Valencia;100748;2298.0;2020-11-28;5003769;2.2809385794258943;2.0134422672189705;0.0459253814474649
Ceuta;2782;54.0;2020-11-29;84777;1.9410496046010064;3.281550420514998;0.06369652146218904
Pais Vasco;95955;2467.0;2020-11-29;2207776;2.5709968214267103;4.346228965257345;0.11174140854869334
Navarra;39414;863.0;2020-11-29;2153389;2.189577307555691;1.830324200597291;0.04007636335097839
Murcia;53691;597.0;2020-11-29;1493898;1.1119181985807678;3.594020475293494;0.03996256772550737
Melilla;4023;40.0;2020-11-29;86487;0.9942828734775043;4.651566131326096;0.046249725392255484
Madrid;346850;11352.0;2020-11-29;6663394;3.2728845322185385;5.205305284364094;0.17036363150670664
La Rioja;16398;543.0;2020-11-29;316798;3.3113794365166482;5.176169041471222;0.17140259723861892
Galicia;49183;1184.0;2020-11-29;2699499;2.407335868084501;1.8219306619487543;0.043859990316721734
Extremadura;28578;928.0;2020-11-29;1067710;3.247253131779691;2.6765694804769087;0.08691498627904581
Total;1628208;44668.0;2020-11-29;48525383;2.7433841376531745;3.3553738256944823;0.09205079329306891
Cataluña;301577;7911.0;2020-11-29;7675217;2.6232106559850386;3.929230925979031;0.10307200434854155
Castilla-La Mancha;84935;3761.0;2020-11-29;2032863;4.428092070406782;4.178097589458807;0.18501000805268236
Cantabria;15027;304.0;2020-11-29;581078;2.0230252212683837;2.5860555725737338;0.05231655646918314
Canarias;20730;339.0;2020-11-29;2153389;1.6353111432706222;0.9626686121272097;0.015742627086884904
Valencia;100748;2298.0;2020-11-29;5003769;2.2809385794258943;2.0134422672189705;0.0459253814474649
